_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684aba45c11929bdd1fd3055,中原单边代理！新出全南两房！中区楼层，价格好谈，看房随时！,静安大宁大宁路535弄,82.05㎡,79220元/㎡,2003年建造,2室2厅1卫,中层(共11层),650万,南北满五年近地铁,南北
684aba45c11929bdd1fd3056,商品住宅 商圈成熟 精装修 有电梯 大两房 中间好楼层,静安大宁共和新路2999弄,87.04㎡,66062元/㎡,2007年建造,2室2厅1卫,中层(共24层),575万,南北满五年近地铁绿化率高,南北
684aba45c11929bdd1fd3057,南北通透 简单装修 临汾花园 3室1厅 居家自住 保养好,"静安彭浦场中路1011弄,临汾路165弄,临汾路135弄",93.98㎡,58524元/㎡,2003年建造,3室1厅1卫,中层(共6层),550万,南北房东直卖近地铁采光较好,南北
684aba46c11929bdd1fd3058,上海滩大宁城(公寓住宅) 正规商品房 交通便利 精装修,静安大宁中山北路899弄,97.39㎡,77010元/㎡,2010年建造,2室2厅1卫,低层(共32层),750万,南北满五年近地铁,南北
684aba46c11929bdd1fd3059,近医院 有电梯 商品住宅 装修好 满五 次新小区,静安西藏北路平型关路121弄,66.69㎡,56231元/㎡,2019年建造,2室1厅1卫,中层(共29层),375万,南北满五年近地铁户型方正,南北
684aba46c11929bdd1fd305a,新客站金融街购物中心对面 华舟电梯2居 近地铁 精装拎包入住,静安新客站沪太路315弄1-2号,83.22㎡,65850元/㎡,1998年建造,2室1厅1卫,低层(共27层),548万,南北房东直卖满五年近地铁,南北
684aba46c11929bdd1fd305b,品质小区停车无烦恼，近商场地铁出行无忧，房屋满五，购置方便,静安大宁大宁路667弄,43.54㎡,82224元/㎡,2006年建造,1室1厅1卫,高层(共14层),358万,南北满五年近地铁户型方正,南北
684aba46c11929bdd1fd305c,会铁小区 商业配套成熟 近医院 南北通透 车位充足 商品住宅,静安西藏北路会文路136弄,61㎡,57378元/㎡,1997年建造,2室1厅1卫,低层(共6层),350万,南北满五年近地铁车位充足,南北
684aba46c11929bdd1fd305d,静安区 双南两房一厅，业主诚意出售，公园旁边，看房方便,静安大宁广中西路818弄,69.17㎡,65058元/㎡,1993年建造,2室1厅1卫,高层(共6层),450万,南满五年近地铁采光较好,南
684aba46c11929bdd1fd305e,大宁 医疗配套成熟 有电梯 商品房 高楼层采光充足 装修好,静安大宁万荣路166弄,47.37㎡,88242元/㎡,2013年建造,1室1厅1卫,高层(共24层),418万,南近地铁采光较好,南
684aba46c11929bdd1fd305f,静安内环，次新小区|人车分流|两房两厅两卫,静安西藏北路宝昌路399弄,87.98㎡,77859元/㎡,2010年建造,2室2厅1卫,低层(共29层),685万,南满五年近地铁,南
684aba46c11929bdd1fd3060,幸福 公寓 三房二厅 近公园 采光好 户型正气 周边交通便,静安彭浦场中路2600弄,96.11㎡,40579元/㎡,1996年建造,3室1厅1卫,高层(共6层),390万,南满五年近地铁采光较好,南
684aba46c11929bdd1fd3061,静安区 三房两厅三阳台 全明户型 一号线地铁口 近宝山万达,静安彭浦保德路1238弄1-92号,95.17㎡,46759元/㎡,2003年建造,3室2厅1卫,中层(共6层),445万,南满五年近地铁户型方正,南
684aba46c11929bdd1fd3062,大润发旁，电梯房 精装修三房 8号线地铁口 诚意卖 随时看房,静安闸北公园俞泾港路15弄1-19号,101.8㎡,51081元/㎡,1999年建造,3室2厅1卫,中层(共20层),520万,南满五年近地铁采光较好,南
684aba46c11929bdd1fd3063,5 6复式！天际景观！陆家嘴三件套！空中花园！精装修 ！,"静安宝山路俞泾港路11号,平型关路138号,平型关路108弄",64.62㎡,46271元/㎡,2010年建造,2室2厅2卫,中层(共18层),299万,南房东直卖满五年近地铁,南
684aba46c11929bdd1fd3064,满五 高楼层视野无遮挡 商圈成熟 电梯房 医疗配套成熟,静安闸北公园和田路288弄,94㎡,59043元/㎡,2001年建造,2室2厅1卫,高层(共18层),555万,南北满五年近地铁,南北
684aba46c11929bdd1fd3065,已买急出！接受置换，价格可谈，大宁核心， 楼层，总校旁边，,静安大宁大宁路700弄,64.27㎡,61927元/㎡,1999年建造,2室1厅1卫,高层(共6层),398万,南北满五年近地铁,南北
