_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a72a6c11929bdd1fcf164,新上~精装大三居 近地铁 地下车位 必看好房 小区独此一套,松江岳阳乐都路210弄,105.55㎡,34108元/㎡,2021年建造,3室2厅2卫,中层(共18层),360万,南北满五年近地铁次新房,南北
684a72a6c11929bdd1fcf165,上坤红树湾 满五 电梯房 楼龄新 中间楼层 临地铁,松江松江大学城光星路1855弄,108.4㎡,58857元/㎡,2016年建造,3室2厅1卫,中层(共7层),638万,南满五年近地铁车位充足,南
684a72a6c11929bdd1fcf166,好不好不知道 反正房东家的门都快磨破了 抢到就是赚,松江泗泾洞伟路650弄,85.04㎡,25283元/㎡,2019年建造,3室1厅1卫,高层(共24层),215万,南满五年近地铁户型方正,南
684a72a6c11929bdd1fcf167,泗泾明星小区 前排临河高楼层 采光嘎嘎好 精装修 随时看！！,松江泗泾城松路58弄,71.88㎡,23373元/㎡,2015年建造,2室1厅1卫,中层(共18层),168万,南热门小区近地铁配套成熟,南
684a72a6c11929bdd1fcf168,临地铁 出行方便 南北通透 送产权车位 精装可拎包入住,松江泗泾古楼公路656弄,136.64㎡,21663元/㎡,2007年建造,3室2厅2卫,共5层,296万,南满五年近地铁多人关注,南
684a72a7c11929bdd1fcf169,保利公馆三房，地铁口的小区 出行方便配套好，不可错过好房子,松江泗泾外婆泾路288弄,87.49㎡,38862元/㎡,2016年建造,3室2厅1卫,高层(共16层),340万,南热门小区房东急售随时可看,南
684a72a7c11929bdd1fcf16a,超48%绿化的天然氧吧，带2万方景观湖泊精装两房，虹桥后花园,松江九亭沪亭北路618弄,85.24㎡,45519元/㎡,2006年建造,2室2厅1卫,低层(共14层),388万,南满五年近地铁绿化率高,南
684a72a7c11929bdd1fcf16b,满五 南北通透 楼龄新 高楼层采光充足 出行方便 装修好,"松江泗泾泗凤公路508弄,泗通路198弄,泗宝路298弄",86.82㎡,39738元/㎡,2016年建造,3室2厅1卫,高层(共18层),345万,南北满五年近地铁,南北
684a72a7c11929bdd1fcf16c,欧式精装 地铁口零距 品质豪宅 业主诚售 随时约看,松江佘山古楼公路1899弄,91.36㎡,28897元/㎡,2014年建造,3室2厅1卫,高层(共19层),264万,南北满五年近地铁多人关注,南北
684a72a7c11929bdd1fcf16d,全新装修，一天未住，一梯两户得房率高，诚意售,松江九亭雪家桥路1弄,83.44㎡,32359元/㎡,2016年建造,2室1厅1卫,中层(共11层),270万,热门小区南北通透近地铁,南北
684a72a7c11929bdd1fcf16e,刚需优选小户型，低总价高性价比，轻松安家！,松江泗泾城置路257弄1-18号,73.46㎡,21237元/㎡,2014年建造,2室2厅1卫,低层(共18层),156万,南热门小区公摊小交易周期可谈,南
684a72a7c11929bdd1fcf16f,房子是房东的婚房，带一个产权车位，看房随时,松江泗泾泗祥路518弄,110.99㎡,27931元/㎡,2015年建造,3室2厅2卫,低层(共18层),310万,南北满五年近地铁,南北
684a72a7c11929bdd1fcf170,近地铁，置换外区，环境优美，中间楼层采光好，超低密度，真真真,松江九亭涞寅路106弄,122.45㎡,32504元/㎡,2010年建造,3室2厅2卫,高层(共11层),398万,南北满五年近地铁,南北
684a72a7c11929bdd1fcf171,带电梯 正规商品房 购物方便 近地铁 精装好房 南向采光好,松江泗泾古楼公路348弄,101.17㎡,25700元/㎡,2012年建造,2室2厅1卫,低层(共14层),260万,南热门小区南北通透优势户型,南
684a72a7c11929bdd1fcf172,带百平大露台 超高性价比 南北通两房 带车位 满五V一 激卖,松江九亭涞坊路599弄,97.9㎡,44536元/㎡,2007年建造,2室2厅1卫,低层(共10层),436万,南满五年近地铁绿化率高,南
684a72a7c11929bdd1fcf173,新上笋盘，电梯小洋房 豪装80 家具家电全送\n热推好房,松江九亭涞坊路1033弄,92.11㎡,39953元/㎡,2012年建造,2室2厅1卫,中层(共9层),368万,热门小区南北通透满五,南北
684a72a7c11929bdd1fcf174,新城水云间 三复四带阁楼带露台 低密度 中间位置 西边套,"松江松江老城兴仓路39弄,兴仓路239弄",89.62㎡,50213元/㎡,2018年建造,4室2厅3卫,共3层,450万,经纪人力荐南北满五年,南北
684a72a7c11929bdd1fcf175,公园旁生态美宅，亲近自然，呼吸新鲜空气！,松江泗泾城置路257弄1-18号,74.27㎡,20197元/㎡,2014年建造,2室1厅1卫,高层(共18层),150万,南北满五年近地铁多人关注,南北
684a72a7c11929bdd1fcf176,地铁口品质小区，近商场菜市，南北通透，看房随时，视野景观房,松江泗泾泗祥路518弄,110.57㎡,30027元/㎡,2015年建造,3室2厅2卫,中层(共17层),332万,南满五年近地铁户型方正,南
684a72adc11929bdd1fcf177,G60旁 地铁 云廊商业加持 花园200平套内500平,松江莘闵莘砖公路555弄,221.8㎡,36971元/㎡,2012年建造,6室3厅3卫,地下(共3层),820万,南满五年,南
