_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a5983c11929bdd1fceab1,业主认识七八年了 置换诚售 看房随时 南北通透 中间楼层,闵行古美罗阳沪闵路6988弄,84.4㎡,58057元/㎡,1998年建造,2室1厅1卫,中层(共6层),490万,南北满五年近地铁绿化率高,南北
684a5983c11929bdd1fceab2,业主上门挂牌 诚信出售 户型佳 南北双阳台 看房随时,闵行华漕繁兴路469弄,118.08㎡,41328元/㎡,2007年建造,3室2厅2卫,高层(共6层),488万,南北满五年采光较好,南北
684a5983c11929bdd1fceab3,文来品质 新挂牌精装修中间楼层 近12号线七莘路站 配套齐全,闵行七宝华友路260弄,86.26㎡,62022元/㎡,2005年建造,2室2厅1卫,中层(共6层),535万,南满五年近地铁户型方正,南
684a5983c11929bdd1fceab4,龙柏金汇 出行方便 中间好楼层 产权清晰 商业配套成熟,闵行龙柏金汇青杉路169弄,106.28㎡,69157元/㎡,2002年建造,3室2厅1卫,中层(共11层),735万,南有电梯近地铁户型方正,南
684a5983c11929bdd1fceab5,高楼层采光充足 商圈成熟 居住密度低 精装好房 产权清晰,闵行龙柏金汇龙柏三村1-242号,106.78㎡,48699元/㎡,1996年建造,3室1厅2卫,高层(共6层),520万,南北满五年近地铁,南北
684a5983c11929bdd1fceab6,品质小区，商品住宅，南北通透，明强总校，接受置换，产权清晰,闵行七宝新镇路1036弄,97.13㎡,60744元/㎡,2003年建造,2室2厅2卫,低层(共6层),590万,南北满五年近地铁,南北
684a5983c11929bdd1fceab7,闵行体育公园大三房，电梯高层，厅南北通透，诚意出售，看房钥匙,闵行七宝荣谊路108弄,134.91㎡,65785元/㎡,2009年建造,3室2厅2卫,高层(共18层),887.5万,南北满五年近地铁,南北
684a5984c11929bdd1fceab8,看房随时价格可谈，周边配套齐全，旁边就是森林小氧吧,闵行七宝新镇路603弄,130.83㎡,63442元/㎡,2005年建造,3室2厅2卫,高层(共14层),830万,南满五年近地铁,南
684a5984c11929bdd1fceab9,万科城市花园客厅6米挑空复式可改四房，品质物业，南北通透,闵行七宝七莘路3333弄,102.12㎡,58559元/㎡,1996年建造,3室2厅1卫,高层(共7层),598万,南北满五年近地铁,南北
684a5984c11929bdd1fceaba,万科优诗美地 楼层好 近地铁 双卫格局 南北通透 高绿化,闵行七宝中春路8888弄1-81号,105.58㎡,62986元/㎡,2000年建造,3室2厅2卫,高层(共11层),665万,南北满五年近地铁绿化率高,南北
684a5984c11929bdd1fceabb,"中城 有小3房，南北通飞机户型，带院子，间距开阔,采光视野赞",闵行春申伟业路620弄,92.57㎡,71946元/㎡,2005年建造,3室2厅4卫,低层(共14层),666万,南北满五年近地铁,南北
684a5985c11929bdd1fceabc,紫竹半岛！电梯高层湖景 两房两卫 三开间朝南中小幼全在,闵行吴泾东川路333弄,87.1㎡,64294元/㎡,2013年建造,2室2厅2卫,中层(共18层),560万,南近地铁绿化率高采光较好,南
684a5986c11929bdd1fceabd,南北通，通风采光好，中心位置，随时看房，业主诚售,闵行梅陇莲花南路431弄,71.14㎡,45826元/㎡,1994年建造,2室2厅1卫,高层(共6层),326万,南满五年近地铁,南
684a5986c11929bdd1fceabe,永兴西区 电梯三房 南北通透 近71路电车 全明户型 诚心出,闵行航华沪青平公路251弄120支弄,85.12㎡,44643元/㎡,1995年建造,3室1厅1卫,中层(共6层),380万,南北满五年近地铁,南北
684a5986c11929bdd1fceabf,临地铁 精装修 有电梯 南向采光好 出行方便 中间楼层采光好,闵行梅陇老沪闵路1111弄,74.04㎡,57402元/㎡,2013年建造,2室2厅1卫,中层(共26层),425万,南满五年近地铁采光较好,南
684a5986c11929bdd1fceac0,镇店房源！广润苑中心位置 好楼层！精装修 朝南全明户型,闵行颛桥春都路88弄,84.81㎡,37260元/㎡,2009年建造,2室2厅1卫,中层(共11层),316万,南有电梯近地铁,南
